ReturnID,OrderDetailID,OrderID,UserID,ProductID,Name,CategoryName,SubcategoryName,OrderDate,ReturnDate,ReturnedQuantity,UnitPrice,ReturnAmount,ReturnReason,ReturnStatus,SimulatedBonusData
RET004854,OD075380,ORD025256,USR04643,320,Premium Wearable Devices,Technology & Gadgets,Wearable Devices,2021-05-17,2021-05-22,2,89.0,178.0,Product did not meet expectations,Refunded,True
RET004855,OD075484,ORD025291,USR04651,67,Classic Accessories,Fashion & Apparel,Accessories,2021-06-22,2021-07-11,2,184.79,369.58,Damaged item,Refunded,True
RET004856,OD075500,ORD025297,USR04652,767,Advanced Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,2021-06-24,2021-07-09,1,124.0,124.0,Damaged item,Refunded,True
RET004857,OD075539,ORD025309,USR04654,109,Advanced Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2021-09-01,2021-09-15,3,159.0,477.0,Changed mind,Refunded,True
RET004858,OD075549,ORD025313,USR04654,697,Compact Lighting & Lamps,Home & Living,Lighting & Lamps,2021-05-28,2021-06-05,2,115.49,230.98,Wrong size or fit,Refunded,True
RET004859,OD075554,ORD025314,USR04655,300,Pro Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2021-07-29,2021-08-05,3,141.79,425.37,Damaged item,Refunded,True
RET004860,OD075630,ORD025338,USR04661,686,Classic Home Fragrances,Home & Living,Home Fragrances,2021-10-27,2021-11-16,2,182.49,364.98,Product did not meet expectations,Refunded,True
RET004861,OD075732,ORD025376,USR04666,63,Classic Swimwear,Fashion & Apparel,Swimwear,2021-10-31,2021-11-09,2,158.99,317.98,Wrong size or fit,Refunded,True
RET004862,OD075863,ORD025426,USR04677,257,Premium Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2021-03-21,2021-04-17,3,135.79,407.37,Damaged item,Refunded,True
RET004863,OD075868,ORD025427,USR04677,569,Ultra Skincare Products,Health & Beauty,Skincare Products,2021-06-24,2021-07-23,3,197.49,592.47,Product did not meet expectations,Refunded,True
RET004864,OD075931,ORD025454,USR04680,112,Classic Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2021-03-28,2021-04-02,2,86.49,172.98,Changed mind,Refunded,True
RET004865,OD075992,ORD025475,USR04684,267,Classic Formal Wear,Fashion & Apparel,Formal Wear,2021-02-12,2021-03-02,3,111.99,335.97,Product did not meet expectations,Refunded,True
RET004866,OD075995,ORD025477,USR04685,149,Ultra Swimwear,Fashion & Apparel,Swimwear,2021-11-19,2021-11-26,4,86.99,347.96,Wrong size or fit,Refunded,True
RET004867,OD076184,ORD025534,USR04695,590,Compact Fragrances,Health & Beauty,Fragrances,2021-02-25,2021-03-07,2,153.0,306.0,Changed mind,Refunded,True
RET004868,OD076269,ORD025564,USR04699,360,Advanced Men's Grooming,Health & Beauty,Men's Grooming,2021-10-23,2021-11-18,1,195.49,195.49,Product did not meet expectations,Refunded,True
RET004869,OD076537,ORD025655,USR04716,463,Premium Skincare Products,Health & Beauty,Skincare Products,2021-06-08,2021-07-04,2,104.0,208.0,Incorrect item received,Refunded,True
RET004870,OD076538,ORD025655,USR04716,246,Deluxe Activewear,Fashion & Apparel,Activewear,2021-06-08,2021-06-22,1,10.0,10.0,Product did not meet expectations,Refunded,True
RET004871,OD076542,ORD025657,USR04716,57,Eco Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2021-09-21,2021-10-09,3,122.99,368.97,Wrong size or fit,Refunded,True
RET004872,OD076553,ORD025661,USR04717,778,Premium Travel Accessories,Sports & Outdoors,Travel Accessories,2021-01-07,2021-01-24,3,185.49,556.47,Product did not meet expectations,Refunded,True
RET004873,OD076637,ORD025689,USR04721,171,Portable Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2021-07-13,2021-07-25,6,113.99,683.94,Wrong size or fit,Refunded,True
RET004874,OD076671,ORD025702,USR04722,596,Pro Fragrances,Health & Beauty,Fragrances,2021-10-25,2021-11-02,2,145.0,290.0,Wrong size or fit,Refunded,True
RET004875,OD076684,ORD025705,USR04723,18,Advanced Outerwear,Fashion & Apparel,Outerwear,2021-03-01,2021-03-17,3,173.79,521.37,Damaged item,Refunded,True
RET004876,OD076775,ORD025733,USR04730,98,Compact Swimwear,Fashion & Apparel,Swimwear,2021-06-01,2021-06-28,1,30.99,30.99,Incorrect item received,Refunded,True
RET004877,OD076806,ORD025743,USR04733,221,Advanced Accessories,Fashion & Apparel,Accessories,2021-02-26,2021-03-27,2,93.99,187.98,Changed mind,Refunded,True
RET004878,OD076855,ORD025762,USR04738,141,Advanced Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2021-07-13,2021-08-10,1,180.0,180.0,Product did not meet expectations,Refunded,True
RET004879,OD076933,ORD025788,USR04742,438,Deluxe Wellness Supplements,Health & Beauty,Wellness Supplements,2021-06-16,2021-06-23,2,125.99,251.98,Changed mind,Refunded,True
RET004880,OD076943,ORD025792,USR04742,709,Ultra Home Office Supplies,Home & Living,Home Office Supplies,2021-04-11,2021-04-23,1,191.0,191.0,Wrong size or fit,Refunded,True
RET004881,OD077031,ORD025825,USR04749,204,Portable Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2021-03-04,2021-04-02,3,80.79,242.37,Product did not meet expectations,Refunded,True
RET004882,OD077034,ORD025826,USR04749,195,Classic Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2021-03-03,2021-03-24,1,57.49,57.49,Wrong size or fit,Refunded,True
RET004883,OD077073,ORD025837,USR04750,787,Eco Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,2021-08-23,2021-09-18,1,66.0,66.0,Wrong size or fit,Refunded,True
RET004884,OD077230,ORD025887,USR04758,350,Advanced Haircare Products,Health & Beauty,Haircare Products,2021-08-09,2021-09-01,1,29.99,29.99,Damaged item,Refunded,True
RET004885,OD077336,ORD025931,USR04770,422,Deluxe Bath & Body Products,Health & Beauty,Bath & Body Products,2021-08-11,2021-09-03,1,170.99,170.99,Product did not meet expectations,Refunded,True
RET004886,OD077513,ORD025988,USR04781,210,Portable Activewear,Fashion & Apparel,Activewear,2021-03-14,2021-03-20,4,136.49,545.96,Product did not meet expectations,Refunded,True
RET004887,OD077566,ORD026003,USR04782,58,Pro Activewear,Fashion & Apparel,Activewear,2021-02-10,2021-03-11,1,72.79,72.79,Changed mind,Refunded,True
RET004888,OD077595,ORD026014,USR04785,592,Premium Wellness Supplements,Health & Beauty,Wellness Supplements,2021-08-02,2021-08-20,3,88.99,266.97,Changed mind,Refunded,True
RET004889,OD077680,ORD026042,USR04789,560,Advanced Oral Care,Health & Beauty,Oral Care,2021-12-30,2022-01-16,2,115.79,231.58,Product did not meet expectations,Refunded,True
RET004890,OD077683,ORD026042,USR04789,61,Deluxe Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2021-12-30,2022-01-14,2,44.0,88.0,Incorrect item received,Refunded,True
RET004891,OD077713,ORD026051,USR04790,243,Compact Formal Wear,Fashion & Apparel,Formal Wear,2021-06-30,2021-07-04,1,148.49,148.49,Changed mind,Refunded,True
RET004892,OD077730,ORD026055,USR04791,557,Eco Wellness Supplements,Health & Beauty,Wellness Supplements,2021-05-11,2021-06-05,1,11.79,11.79,Wrong size or fit,Refunded,True
RET004893,OD077755,ORD026064,USR04792,732,Premium Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,2021-07-19,2021-08-02,3,21.49,64.47,Wrong size or fit,Refunded,True
RET004894,OD077797,ORD026080,USR04795,239,Portable Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2021-11-21,2021-11-24,7,159.79,1118.53,Changed mind,Refunded,True
RET004895,OD077798,ORD026080,USR04795,214,Ultra Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2021-11-21,2021-12-12,1,98.0,98.0,Incorrect item received,Refunded,True
RET004896,OD077986,ORD026143,USR04808,347,Ultra Wellness Supplements,Health & Beauty,Wellness Supplements,2021-05-07,2021-06-05,1,60.49,60.49,Incorrect item received,Refunded,True
RET004897,OD078070,ORD026171,USR04813,102,Compact Accessories,Fashion & Apparel,Accessories,2021-01-18,2021-01-23,1,108.0,108.0,Damaged item,Refunded,True
RET004898,OD078089,ORD026180,USR04815,766,Premium Yoga & Pilates Accessories,Sports & Outdoors,Yoga & Pilates Accessories,2021-03-16,2021-04-02,2,23.99,47.98,Wrong size or fit,Refunded,True
RET004899,OD078106,ORD026187,USR04815,322,Portable Virtual Reality Gear,Technology & Gadgets,Virtual Reality Gear,2021-01-19,2021-02-17,2,178.0,356.0,Incorrect item received,Refunded,True
RET004900,OD078156,ORD026206,USR04819,235,Portable Swimwear,Fashion & Apparel,Swimwear,2021-05-28,2021-06-04,1,148.79,148.79,Product did not meet expectations,Refunded,True
RET004901,OD078279,ORD026245,USR04826,422,Deluxe Bath & Body Products,Health & Beauty,Bath & Body Products,2021-12-13,2021-12-30,1,170.99,170.99,Incorrect item received,Refunded,True
RET004902,OD078305,ORD026250,USR04828,5,Deluxe Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2021-07-10,2021-08-02,1,185.99,185.99,Incorrect item received,Refunded,True
RET004903,OD078315,ORD026253,USR04828,561,Ultra Nail Care,Health & Beauty,Nail Care,2021-11-12,2021-11-26,1,26.79,26.79,Wrong size or fit,Refunded,True
RET004904,OD078361,ORD026267,USR04829,129,Ultra Accessories,Fashion & Apparel,Accessories,2021-03-30,2021-04-23,3,136.79,410.37,Incorrect item received,Refunded,True
RET004905,OD078378,ORD026272,USR04831,165,Portable Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2021-09-23,2021-10-23,2,113.49,226.98,Product did not meet expectations,Refunded,True
RET004906,OD078382,ORD026274,USR04831,328,Advanced Oral Care,Health & Beauty,Oral Care,2021-08-14,2021-08-19,2,112.99,225.98,Damaged item,Refunded,True
RET004907,OD078603,ORD026347,USR04842,92,Portable Outerwear,Fashion & Apparel,Outerwear,2021-07-08,2021-07-28,2,121.49,242.98,Changed mind,Refunded,True
RET004908,OD078654,ORD026361,USR04846,450,Eco Fragrances,Health & Beauty,Fragrances,2021-07-02,2021-07-15,2,138.0,276.0,Wrong size or fit,Refunded,True
RET004909,OD078684,ORD026370,USR04847,306,Pro Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2021-04-15,2021-04-25,1,110.99,110.99,Product did not meet expectations,Refunded,True
RET004910,OD078903,ORD026441,USR04860,101,Portable Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2021-10-27,2021-11-09,5,18.0,90.0,Changed mind,Refunded,True
RET004911,OD078947,ORD026456,USR04863,257,Premium Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2021-08-01,2021-08-21,2,135.79,271.58,Changed mind,Refunded,True
RET004912,OD079135,ORD026513,USR04874,7,Premium Outerwear,Fashion & Apparel,Outerwear,2021-10-06,2021-10-25,2,76.99,153.98,Damaged item,Refunded,True
RET004913,OD079164,ORD026525,USR04877,311,Advanced Wearable Devices,Technology & Gadgets,Wearable Devices,2021-12-06,2021-12-21,3,133.79,401.37,Wrong size or fit,Refunded,True
RET004914,OD079172,ORD026528,USR04878,211,Compact Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2021-08-09,2021-08-26,1,137.79,137.79,Product did not meet expectations,Refunded,True
RET004915,OD079268,ORD026560,USR04884,468,Advanced Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2021-11-22,2021-12-07,1,16.49,16.49,Changed mind,Refunded,True
RET004916,OD079294,ORD026567,USR04885,280,Compact Formal Wear,Fashion & Apparel,Formal Wear,2021-02-26,2021-03-05,3,176.0,528.0,Product did not meet expectations,Refunded,True
RET004917,OD079363,ORD026591,USR04889,605,Advanced Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2021-09-10,2021-09-26,1,115.99,115.99,Changed mind,Refunded,True
RET004918,OD079426,ORD026613,USR04893,187,Advanced Swimwear,Fashion & Apparel,Swimwear,2021-05-25,2021-06-21,2,197.49,394.98,Changed mind,Refunded,True
RET004919,OD079508,ORD026638,USR04899,122,Eco Accessories,Fashion & Apparel,Accessories,2021-04-09,2021-04-26,1,102.49,102.49,Product did not meet expectations,Refunded,True
RET004920,OD079521,ORD026641,USR04900,627,Eco Skincare Products,Health & Beauty,Skincare Products,2021-07-26,2021-08-25,1,35.99,35.99,Incorrect item received,Refunded,True
RET004921,OD079587,ORD026665,USR04903,221,Advanced Accessories,Fashion & Apparel,Accessories,2021-01-27,2021-02-14,4,93.99,375.96,Changed mind,Refunded,True
RET004922,OD079627,ORD026678,USR04906,580,Eco Skincare Products,Health & Beauty,Skincare Products,2021-06-05,2021-06-23,2,170.99,341.98,Changed mind,Refunded,True
RET004923,OD079658,ORD026687,USR04907,405,Portable Skincare Products,Health & Beauty,Skincare Products,2021-06-10,2021-07-07,1,80.0,80.0,Changed mind,Refunded,True
RET004924,OD079707,ORD026706,USR04910,454,Advanced Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2021-05-14,2021-06-05,5,154.79,773.95,Wrong size or fit,Refunded,True
RET004925,OD079806,ORD026741,USR04916,263,Portable T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2021-02-28,2021-03-27,2,150.79,301.58,Damaged item,Refunded,True
RET004926,OD079872,ORD026760,USR04919,788,Eco Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,2021-10-19,2021-11-08,4,29.0,116.0,Wrong size or fit,Refunded,True
RET004927,OD079979,ORD026799,USR04926,196,Premium Formal Wear,Fashion & Apparel,Formal Wear,2021-06-14,2021-06-29,1,143.99,143.99,Product did not meet expectations,Refunded,True
RET004928,OD079980,ORD026799,USR04926,10,Eco Accessories,Fashion & Apparel,Accessories,2021-06-14,2021-07-06,1,152.49,152.49,Wrong size or fit,Refunded,True
RET004929,OD080087,ORD026835,USR04934,738,Ultra Team Sports Equipment,Sports & Outdoors,Team Sports Equipment,2021-07-22,2021-08-15,2,189.99,379.98,Product did not meet expectations,Refunded,True
RET004930,OD080093,ORD026837,USR04934,728,Deluxe Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,2021-03-21,2021-03-25,1,116.79,116.79,Wrong size or fit,Refunded,True
RET004931,OD080152,ORD026856,USR04937,387,Eco Oral Care,Health & Beauty,Oral Care,2021-08-08,2021-08-18,6,184.79,1108.74,Wrong size or fit,Refunded,True
RET004932,OD080153,ORD026857,USR04937,92,Portable Outerwear,Fashion & Apparel,Outerwear,2021-06-06,2021-06-22,1,121.49,121.49,Product did not meet expectations,Refunded,True
RET004933,OD080210,ORD026878,USR04939,196,Premium Formal Wear,Fashion & Apparel,Formal Wear,2021-09-25,2021-10-03,2,143.99,287.98,Changed mind,Refunded,True
RET004934,OD080387,ORD026936,USR04950,510,Portable Wellness Supplements,Health & Beauty,Wellness Supplements,2021-12-02,2021-12-17,1,82.99,82.99,Product did not meet expectations,Refunded,True
RET004935,OD080388,ORD026936,USR04950,764,Eco Team Sports Equipment,Sports & Outdoors,Team Sports Equipment,2021-12-02,2021-12-05,2,45.49,90.98,Wrong size or fit,Refunded,True
RET004936,OD080449,ORD026950,USR04953,506,Premium Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2021-01-22,2021-02-08,2,82.0,164.0,Damaged item,Refunded,True
RET004937,OD080570,ORD026993,USR04959,735,Portable Hiking & Trekking Gear,Sports & Outdoors,Hiking & Trekking Gear,2021-09-24,2021-10-12,3,72.49,217.47,Changed mind,Refunded,True
RET004938,OD080577,ORD026995,USR04960,110,Ultra Activewear,Fashion & Apparel,Activewear,2021-03-15,2021-04-05,2,43.49,86.98,Incorrect item received,Refunded,True
RET004939,OD080591,ORD026999,USR04962,129,Ultra Accessories,Fashion & Apparel,Accessories,2021-01-17,2021-02-03,1,136.79,136.79,Changed mind,Refunded,True
RET004940,OD080599,ORD027003,USR04963,289,Deluxe Outerwear,Fashion & Apparel,Outerwear,2021-03-23,2021-03-27,5,147.99,739.95,Damaged item,Refunded,True
RET004941,OD080694,ORD027036,USR04967,87,Deluxe Swimwear,Fashion & Apparel,Swimwear,2021-03-01,2021-03-22,1,185.99,185.99,Product did not meet expectations,Refunded,True
RET004942,OD081059,ORD027151,USR04988,334,Portable Skincare Products,Health & Beauty,Skincare Products,2021-11-21,2021-11-24,3,95.99,287.97,Wrong size or fit,Refunded,True
RET004943,OD081215,ORD027204,USR04998,131,Pro Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2021-08-06,2021-08-12,1,37.99,37.99,Wrong size or fit,Refunded,True
RET004944,OD081238,ORD027212,USR04999,642,Deluxe Men's Grooming,Health & Beauty,Men's Grooming,2021-11-12,2021-11-27,2,86.99,173.98,Changed mind,Refunded,True
RET004945,OD081249,ORD027215,USR05001,25,Ultra Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2021-02-24,2021-03-12,2,88.99,177.98,Product did not meet expectations,Refunded,True
RET004946,OD081250,ORD027215,USR05001,85,Eco Activewear,Fashion & Apparel,Activewear,2021-02-24,2021-03-25,2,71.49,142.98,Changed mind,Refunded,True
RET004947,OD081308,ORD027236,USR05005,493,Premium Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2021-11-23,2021-12-04,2,104.79,209.58,Wrong size or fit,Refunded,True
RET004948,OD081394,ORD027266,USR05012,452,Portable Haircare Products,Health & Beauty,Haircare Products,2021-01-18,2021-02-08,3,121.0,363.0,Changed mind,Refunded,True
RET004949,OD081412,ORD027271,USR05012,157,Classic Swimwear,Fashion & Apparel,Swimwear,2021-01-24,2021-02-05,6,171.99,1031.94,Product did not meet expectations,Refunded,True
RET004950,OD081556,ORD027319,USR05020,599,Classic Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2021-06-23,2021-06-26,2,158.49,316.98,Changed mind,Refunded,True
RET004951,OD081699,ORD027364,USR05029,656,Eco Wellness Supplements,Health & Beauty,Wellness Supplements,2021-04-08,2021-05-01,4,179.99,719.96,Damaged item,Refunded,True
RET004952,OD081724,ORD027374,USR05031,791,Compact Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,2021-05-11,2021-05-27,2,153.49,306.98,Incorrect item received,Refunded,True
RET004953,OD081745,ORD027380,USR05031,228,Eco T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2021-03-02,2021-03-10,2,114.0,228.0,Product did not meet expectations,Refunded,True
RET004954,OD081791,ORD027398,USR05034,151,Pro Formal Wear,Fashion & Apparel,Formal Wear,2021-02-03,2021-02-20,2,53.79,107.58,Changed mind,Refunded,True
RET004955,OD081825,ORD027408,USR05036,141,Advanced Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2021-03-26,2021-04-01,2,180.0,360.0,Incorrect item received,Refunded,True
RET004956,OD081937,ORD027445,USR05045,230,Premium Outerwear,Fashion & Apparel,Outerwear,2021-04-30,2021-05-30,2,105.49,210.98,Wrong size or fit,Refunded,True
RET004957,OD082059,ORD027494,USR05054,475,Deluxe Nail Care,Health & Beauty,Nail Care,2021-11-05,2021-11-20,5,99.99,499.95,Changed mind,Refunded,True
RET004958,OD082060,ORD027494,USR05054,542,Ultra Nail Care,Health & Beauty,Nail Care,2021-11-05,2021-11-22,4,182.49,729.96,Product did not meet expectations,Refunded,True
RET004959,OD082131,ORD027515,USR05060,557,Eco Wellness Supplements,Health & Beauty,Wellness Supplements,2021-07-18,2021-08-01,1,11.79,11.79,Changed mind,Refunded,True
RET004960,OD082200,ORD027536,USR05063,788,Eco Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,2021-08-26,2021-09-07,2,29.0,58.0,Changed mind,Refunded,True
RET004961,OD082295,ORD027567,USR05067,258,Portable T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2021-01-31,2021-02-18,1,110.49,110.49,Changed mind,Refunded,True
RET004962,OD082355,ORD027586,USR05071,342,Classic Nail Care,Health & Beauty,Nail Care,2021-12-05,2022-01-01,1,157.0,157.0,Changed mind,Refunded,True
RET004963,OD082446,ORD027615,USR05077,580,Eco Skincare Products,Health & Beauty,Skincare Products,2021-11-27,2021-12-08,2,170.99,341.98,Changed mind,Refunded,True
RET004964,OD082564,ORD027656,USR05086,776,Premium Camping Gear,Sports & Outdoors,Camping Gear,2021-08-12,2021-09-03,4,34.79,139.16,Damaged item,Refunded,True
RET004965,OD082579,ORD027664,USR05087,137,Premium Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2021-11-10,2021-11-16,1,58.99,58.99,Product did not meet expectations,Refunded,True
RET004966,OD082677,ORD027695,USR05095,741,Ultra Team Sports Equipment,Sports & Outdoors,Team Sports Equipment,2021-04-08,2021-05-07,3,120.79,362.37,Wrong size or fit,Refunded,True
RET004967,OD082687,ORD027699,USR05096,364,Pro Bath & Body Products,Health & Beauty,Bath & Body Products,2021-02-15,2021-03-05,3,78.0,234.0,Damaged item,Refunded,True
