UserID,Country,Continent,AgeGroup,IncomeGroup,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,Segment
USR01468,France,Europe,25-34,25K-50K,214,4,3628.77,2,2,2,Hibernating
USR01469,France,Europe,45-54,50K-75K,704,2,1757.5,1,1,1,Hibernating
USR01470,Spain,Europe,25-34,25K-50K,1068,1,664.92,1,1,1,Hibernating
USR01471,Australia,Oceania,25-34,50K-75K,126,9,11886.49,3,4,4,Champions
USR01472,United States,North America,35-44,50K-75K,624,1,1880.0,1,1,1,Hibernating
USR01473,Canada,North America,25-34,50K-75K,79,2,980.01,4,1,1,Needs Attention
USR01474,China,Asia,35-44,25K-50K,757,4,3963.85,1,2,2,Hibernating
USR01475,Italy,Europe,35-44,50K-75K,312,9,8123.67,2,4,3,Loyal Customers
USR01476,Spain,Europe,25-34,25K-50K,152,7,12888.61,3,3,4,Champions
USR01477,India,Asia,25-34,50K-75K,125,4,2841.2,3,2,1,Potential Loyalists
USR01478,Israel,Asia,35-44,25K-50K,787,4,6153.62,1,2,3,Hibernating
USR01479,Spain,Europe,35-44,50K-75K,120,9,6384.75,3,4,3,Champions
USR01480,India,Asia,35-44,50K-75K,58,8,6423.98,4,3,3,Champions
USR01481,Israel,Asia,25-34,25K-50K,363,3,6530.9,2,1,3,Hibernating
USR01482,India,Asia,35-44,25K-50K,387,6,7981.23,2,3,3,Loyal Customers
USR01483,Israel,Asia,35-44,50K-75K,356,3,4065.8999999999996,2,1,2,Hibernating
USR01484,Italy,Europe,25-34,50K-75K,24,10,7135.03,4,4,3,Champions
USR01485,Israel,Asia,25-34,50K-75K,101,4,4131.860000000001,3,2,2,Potential Loyalists
USR01486,United States,North America,35-44,25K-50K,490,2,2486.86,1,1,1,Hibernating
USR01487,Spain,Europe,35-44,25K-50K,157,9,8909.92,3,4,3,Champions
USR01488,Italy,Europe,45-54,50K-75K,51,5,6598.77,4,2,3,Potential Loyalists
USR01489,United Kingdom,Europe,25-34,25K-50K,134,5,7028.32,3,2,3,Potential Loyalists
USR01490,Australia,Oceania,35-44,25K-50K,42,8,7034.2699999999995,4,3,3,Champions
USR01491,Israel,Asia,25-34,25K-50K,236,9,11800.68,2,4,4,Loyal Customers
USR01492,Germany,Europe,25-34,25K-50K,39,3,1810.63,4,1,1,Needs Attention
USR01493,Italy,Europe,35-44,50K-75K,133,2,1919.96,3,1,1,Needs Attention
USR01494,India,Asia,35-44,25K-50K,390,6,5609.599999999999,2,3,2,Loyal Customers
USR01495,Canada,North America,25-34,25K-50K,28,8,10717.88,4,3,4,Champions
USR01496,France,Europe,35-44,25K-50K,174,9,10857.21,3,4,4,Champions
USR01497,Australia,Oceania,25-34,50K-75K,25,10,8967.64,4,4,3,Champions
USR01498,Canada,North America,35-44,50K-75K,10,10,13417.66,4,4,4,Champions
USR01499,Israel,Asia,35-44,50K-75K,196,6,7012.79,3,3,3,Champions
USR01500,Australia,Oceania,35-44,25K-50K,100,5,4859.48,3,2,2,Potential Loyalists
USR01501,France,Europe,25-34,25K-50K,977,1,1708.43,1,1,1,Hibernating
USR01502,Italy,Europe,25-34,25K-50K,551,5,5658.9,1,2,2,Hibernating
USR01503,United States,North America,25-34,25K-50K,97,8,11655.98,3,3,4,Champions
USR01504,United Kingdom,Europe,25-34,25K-50K,39,2,2245.62,4,1,1,Needs Attention
USR01505,United States,North America,35-44,50K-75K,464,6,8437.289999999999,1,3,3,At Risk
USR01506,Mexico,North America,18-24,25K-50K,184,9,8477.98,3,4,3,Champions
USR01507,India,Asia,35-44,75K+,310,9,5585.21,2,4,2,Loyal Customers
USR01508,Australia,Oceania,25-34,50K-75K,241,8,9432.66,2,3,4,Loyal Customers
USR01509,India,Asia,45-54,25K-50K,77,9,12291.78,4,4,4,Champions
USR01510,Italy,Europe,35-44,25K-50K,89,6,2940.53,3,3,1,Loyal Customers
USR01511,China,Asia,35-44,75K+,729,7,7692.25,1,3,3,At Risk
USR01512,Spain,Europe,35-44,50K-75K,237,6,6524.72,2,3,3,Loyal Customers
USR01513,Brazil,South America,25-34,50K-75K,64,5,4958.8099999999995,4,2,2,Potential Loyalists
USR01514,Canada,North America,35-44,25K-50K,104,6,4809.79,3,3,2,Loyal Customers
USR01515,Germany,Europe,25-34,50K-75K,119,1,575.94,3,1,1,Needs Attention
USR01516,Italy,Europe,35-44,25K-50K,983,4,5030.59,1,2,2,Hibernating
USR01517,Germany,Europe,35-44,25K-50K,737,3,5320.37,1,1,2,Hibernating
USR01518,Mexico,North America,35-44,50K-75K,136,8,7842.96,3,3,3,Champions
USR01519,Mexico,North America,35-44,25K-50K,1443,1,1759.04,1,1,1,Hibernating
USR01520,China,Asia,25-34,50K-75K,223,9,14717.349999999999,2,4,4,Loyal Customers
USR01521,Israel,Asia,25-34,50K-75K,1032,1,231.58,1,1,1,Hibernating
USR01522,United Kingdom,Europe,35-44,25K-50K,281,1,972.16,2,1,1,Hibernating
USR01523,Spain,Europe,35-44,25K-50K,42,10,12339.48,4,4,4,Champions
USR01524,Australia,Oceania,35-44,25K-50K,340,6,9878.83,2,3,4,Loyal Customers
USR01525,Italy,Europe,25-34,50K-75K,24,9,10408.86,4,4,4,Champions
USR01526,United States,North America,25-34,25K-50K,35,8,8828.58,4,3,3,Champions
USR01527,Brazil,South America,35-44,25K-50K,215,4,2188.4,2,2,1,Hibernating
USR01528,United Kingdom,Europe,35-44,50K-75K,718,4,7222.47,1,2,3,Hibernating
USR01529,United States,North America,35-44,25K-50K,97,2,1525.32,3,1,1,Needs Attention
USR01530,France,Europe,35-44,25K-50K,914,1,493.56,1,1,1,Hibernating
USR01531,Germany,Europe,35-44,Up to 25K,335,8,7068.110000000001,2,3,3,Loyal Customers
USR01532,China,Asia,25-34,25K-50K,307,4,4062.1299999999997,2,2,2,Hibernating
USR01533,United Kingdom,Europe,25-34,50K-75K,2,8,6580.8,4,3,3,Champions
USR01534,Canada,North America,45-54,50K-75K,127,8,11935.78,3,3,4,Champions
USR01535,China,Asia,35-44,50K-75K,520,7,6999.71,1,3,3,At Risk
USR01536,Canada,North America,25-34,25K-50K,68,8,7262.679999999999,4,3,3,Champions
USR01537,India,Asia,35-44,25K-50K,19,2,3766.31,4,1,2,Needs Attention
USR01538,United Kingdom,Europe,35-44,50K-75K,375,4,5310.92,2,2,2,Hibernating
USR01539,United Kingdom,Europe,35-44,50K-75K,99,7,12142.56,3,3,4,Champions
USR01540,Italy,Europe,25-34,25K-50K,50,4,3815.1000000000004,4,2,2,Potential Loyalists
USR01541,France,Europe,25-34,25K-50K,562,2,972.0,1,1,1,Hibernating
USR01542,Mexico,North America,25-34,25K-50K,112,6,4638.28,3,3,2,Loyal Customers
USR01543,United States,North America,45-54,50K-75K,204,8,11376.79,2,3,4,Loyal Customers
USR01544,Canada,North America,35-44,25K-50K,193,3,5406.35,3,1,2,Needs Attention
USR01545,Spain,Europe,25-34,50K-75K,594,1,1149.14,1,1,1,Hibernating
USR01546,Israel,Asia,35-44,25K-50K,31,4,1637.73,4,2,1,Potential Loyalists
USR01547,United States,North America,25-34,25K-50K,167,3,1775.38,3,1,1,Needs Attention
USR01548,United States,North America,35-44,50K-75K,609,1,803.9,1,1,1,Hibernating
USR01549,India,Asia,35-44,50K-75K,515,5,5726.45,1,2,2,Hibernating
USR01550,Brazil,South America,25-34,50K-75K,767,5,3731.5299999999997,1,2,2,Hibernating
USR01551,Italy,Europe,35-44,25K-50K,18,5,8478.92,4,2,3,Potential Loyalists
USR01552,Spain,Europe,45-54,25K-50K,500,2,1324.02,1,1,1,Hibernating
USR01553,Canada,North America,25-34,25K-50K,778,6,7536.48,1,3,3,At Risk
USR01554,Canada,North America,35-44,25K-50K,174,4,4693.21,3,2,2,Potential Loyalists
USR01555,Spain,Europe,35-44,50K-75K,276,4,3955.0,2,2,2,Hibernating
USR01556,Canada,North America,35-44,50K-75K,520,4,3793.45,1,2,2,Hibernating
USR01557,France,Europe,25-34,50K-75K,190,9,6003.8,3,4,3,Champions
USR01558,Mexico,North America,25-34,25K-50K,883,1,2257.96,1,1,1,Hibernating
USR01559,Brazil,South America,25-34,50K-75K,596,6,7936.9400000000005,1,3,3,At Risk
USR01560,China,Asia,25-34,50K-75K,691,1,1433.79,1,1,1,Hibernating
USR01561,France,Europe,25-34,50K-75K,51,10,8565.16,4,4,3,Champions
USR01562,Mexico,North America,35-44,25K-50K,199,4,5348.78,3,2,2,Potential Loyalists
USR01563,Italy,Europe,25-34,25K-50K,759,3,3006.16,1,1,1,Hibernating
USR01564,United Kingdom,Europe,25-34,50K-75K,128,2,3396.83,3,1,2,Needs Attention
USR01565,Brazil,South America,35-44,25K-50K,107,3,6901.87,3,1,3,Needs Attention
USR01566,India,Asia,25-34,50K-75K,16,6,10955.9,4,3,4,Champions
USR01567,Canada,North America,25-34,25K-50K,9,10,10411.11,4,4,4,Champions
USR01568,Mexico,North America,25-34,25K-50K,134,10,9439.699999999999,3,4,4,Champions
USR01569,Canada,North America,18-24,25K-50K,224,7,9430.3,2,3,4,Loyal Customers
USR01570,Canada,North America,25-34,50K-75K,9,8,11226.8,4,3,4,Champions
USR01571,Germany,Europe,25-34,50K-75K,432,7,5154.2,1,3,2,At Risk
USR01572,France,Europe,35-44,50K-75K,659,2,1106.99,1,1,1,Hibernating
USR01573,China,Asia,25-34,50K-75K,869,2,2890.83,1,1,1,Hibernating
USR01574,United States,North America,35-44,25K-50K,142,5,2248.92,3,2,1,Potential Loyalists
USR01575,France,Europe,25-34,Up to 25K,84,6,3040.2200000000003,4,3,1,Loyal Customers
USR01576,Unknown,Unknown,35-44,50K-75K,268,7,6467.59,2,3,3,Loyal Customers
USR01577,France,Europe,35-44,50K-75K,33,5,3155.11,4,2,2,Potential Loyalists
USR01578,India,Asia,25-34,50K-75K,286,4,2503.87,2,2,1,Hibernating
USR01579,Italy,Europe,25-34,25K-50K,237,8,11337.32,2,3,4,Loyal Customers
USR01580,France,Europe,25-34,25K-50K,434,5,2899.57,1,2,1,Hibernating
USR01581,Mexico,North America,35-44,50K-75K,177,9,9464.65,3,4,4,Champions
USR01582,Israel,Asia,45-54,50K-75K,238,6,14625.86,2,3,4,Loyal Customers
USR01583,Brazil,South America,45-54,50K-75K,183,2,4190.23,3,1,2,Needs Attention
USR01584,India,Asia,25-34,25K-50K,202,7,7477.05,2,3,3,Loyal Customers
USR01585,France,Europe,35-44,Up to 25K,34,6,7309.82,4,3,3,Champions
USR01586,India,Asia,25-34,25K-50K,138,5,3030.44,3,2,1,Potential Loyalists
USR01587,Mexico,North America,25-34,Up to 25K,636,3,970.63,1,1,1,Hibernating
USR01588,United States,North America,45-54,50K-75K,760,1,341.95,1,1,1,Hibernating
USR01589,India,Asia,35-44,25K-50K,171,4,6088.05,3,2,3,Potential Loyalists
USR01590,Brazil,South America,35-44,50K-75K,527,5,4118.34,1,2,2,Hibernating
USR01591,Israel,Asia,45-54,50K-75K,99,9,10373.95,3,4,4,Champions
USR01592,Israel,Asia,25-34,25K-50K,104,10,12696.3,3,4,4,Champions
USR01593,Canada,North America,25-34,25K-50K,6,3,3779.1400000000003,4,1,2,Needs Attention
USR01594,Canada,North America,35-44,50K-75K,13,5,4967.55,4,2,2,Potential Loyalists
USR01595,Mexico,North America,35-44,50K-75K,33,8,11577.92,4,3,4,Champions
USR01596,United States,North America,35-44,50K-75K,64,7,8554.65,4,3,3,Champions
USR01597,Israel,Asia,25-34,50K-75K,470,3,4451.84,1,1,2,Hibernating
USR01598,Spain,Europe,25-34,50K-75K,159,7,9896.14,3,3,4,Champions
USR01599,Brazil,South America,35-44,50K-75K,106,10,11008.08,3,4,4,Champions
USR01600,Israel,Asia,25-34,25K-50K,487,2,3599.12,1,1,2,Hibernating
USR01601,Germany,Europe,35-44,25K-50K,256,8,8006.52,2,3,3,Loyal Customers
USR01602,United Kingdom,Europe,25-34,25K-50K,608,2,1367.3200000000002,1,1,1,Hibernating
USR01603,Brazil,South America,Unknown,50K-75K,265,9,7519.23,2,4,3,Loyal Customers
USR01604,United Kingdom,Europe,25-34,25K-50K,270,5,12214.58,2,2,4,Hibernating
USR01605,Australia,Oceania,25-34,50K-75K,217,5,5321.38,2,2,2,Hibernating
USR01606,Canada,North America,25-34,50K-75K,5,9,9273.17,4,4,4,Champions
USR01607,United States,North America,35-44,50K-75K,132,6,7299.62,3,3,3,Champions
USR01608,United Kingdom,Europe,25-34,50K-75K,350,7,8947.51,2,3,3,Loyal Customers
USR01609,Germany,Europe,35-44,50K-75K,1273,1,1692.45,1,1,1,Hibernating
USR01610,Australia,Oceania,35-44,50K-75K,33,2,3379.59,4,1,2,Needs Attention
USR01611,Spain,Europe,45-54,25K-50K,175,9,10443.630000000001,3,4,4,Champions
USR01612,Italy,Europe,25-34,50K-75K,44,9,9660.33,4,4,4,Champions
USR01613,Italy,Europe,35-44,25K-50K,40,5,6224.7,4,2,3,Potential Loyalists
USR01614,China,Asia,35-44,50K-75K,138,3,4474.17,3,1,2,Needs Attention
USR01615,Israel,Asia,45-54,50K-75K,499,4,6155.4400000000005,1,2,3,Hibernating
USR01616,Canada,North America,25-34,25K-50K,153,4,2121.88,3,2,1,Potential Loyalists
USR01617,Australia,Oceania,45-54,25K-50K,57,6,7163.37,4,3,3,Champions
USR01618,United States,North America,45-54,50K-75K,269,10,8563.07,2,4,3,Loyal Customers
USR01619,Brazil,South America,25-34,50K-75K,774,2,2176.0299999999997,1,1,1,Hibernating
USR01620,Spain,Europe,35-44,25K-50K,894,4,4050.25,1,2,2,Hibernating
USR01621,Canada,North America,35-44,50K-75K,836,2,2285.69,1,1,1,Hibernating
USR01622,Australia,Oceania,35-44,25K-50K,1211,1,219.0,1,1,1,Hibernating
USR01623,France,Europe,35-44,50K-75K,463,1,1430.87,1,1,1,Hibernating
USR01624,Canada,North America,25-34,25K-50K,588,6,8549.89,1,3,3,At Risk
USR01625,Italy,Europe,35-44,25K-50K,62,7,9724.89,4,3,4,Champions
USR01626,Mexico,North America,25-34,25K-50K,87,4,5281.1900000000005,3,2,2,Potential Loyalists
USR01627,Spain,Europe,35-44,25K-50K,970,1,502.45,1,1,1,Hibernating
USR01628,India,Asia,45-54,25K-50K,266,2,3888.26,2,1,2,Hibernating
USR01629,Australia,Oceania,35-44,50K-75K,31,8,7874.91,4,3,3,Champions
USR01630,Italy,Europe,25-34,50K-75K,28,7,7285.099999999999,4,3,3,Champions
USR01631,Canada,North America,35-44,50K-75K,307,2,1527.39,2,1,1,Hibernating
USR01632,Canada,North America,35-44,25K-50K,328,3,2616.5,2,1,1,Hibernating
USR01633,Germany,Europe,35-44,50K-75K,683,2,2507.6499999999996,1,1,1,Hibernating
USR01634,Canada,North America,35-44,50K-75K,56,8,9996.12,4,3,4,Champions
USR01635,China,Asia,35-44,25K-50K,511,4,4266.89,1,2,2,Hibernating
USR01636,France,Europe,25-34,50K-75K,360,5,5132.13,2,2,2,Hibernating
USR01637,India,Asia,25-34,25K-50K,24,8,10033.74,4,3,4,Champions
USR01638,Australia,Oceania,25-34,50K-75K,376,3,6063.71,2,1,3,Hibernating
USR01639,Australia,Oceania,35-44,25K-50K,16,10,10277.53,4,4,4,Champions
USR01640,United States,North America,25-34,25K-50K,318,7,13375.330000000002,2,3,4,Loyal Customers
USR01641,Spain,Europe,35-44,25K-50K,229,10,12868.369999999999,2,4,4,Loyal Customers
USR01642,United Kingdom,Europe,45-54,25K-50K,741,2,4129.53,1,1,2,Hibernating
USR01643,United States,North America,35-44,50K-75K,253,9,8286.7,2,4,3,Loyal Customers
USR01644,Australia,Oceania,35-44,50K-75K,590,8,7868.0,1,3,3,At Risk
USR01645,China,Asia,45-54,25K-50K,14,5,8777.73,4,2,3,Potential Loyalists
USR01646,Canada,North America,25-34,25K-50K,35,10,11058.7,4,4,4,Champions
USR01647,United Kingdom,Europe,25-34,50K-75K,63,10,16205.88,4,4,4,Champions
USR01648,India,Asia,25-34,50K-75K,53,4,1736.6799999999998,4,2,1,Potential Loyalists
USR01649,China,Asia,35-44,25K-50K,269,4,4720.25,2,2,2,Hibernating
USR01650,Mexico,North America,25-34,50K-75K,123,3,658.61,3,1,1,Needs Attention
USR01651,France,Europe,25-34,25K-50K,64,9,6189.56,4,4,3,Champions
USR01652,Italy,Europe,25-34,25K-50K,348,1,250.98,2,1,1,Hibernating
USR01653,United States,North America,45-54,50K-75K,1276,1,2327.38,1,1,1,Hibernating
USR01654,India,Asia,45-54,50K-75K,10,2,1256.1200000000001,4,1,1,Needs Attention
USR01655,Australia,Oceania,35-44,25K-50K,536,3,2302.5,1,1,1,Hibernating
USR01656,United Kingdom,Europe,35-44,50K-75K,460,2,2605.5299999999997,1,1,1,Hibernating
USR01657,India,Asia,25-34,25K-50K,161,3,2691.14,3,1,1,Needs Attention
USR01658,Canada,North America,25-34,25K-50K,100,5,7100.64,3,2,3,Potential Loyalists
USR01659,Brazil,South America,35-44,25K-50K,379,1,698.96,2,1,1,Hibernating
USR01660,United Kingdom,Europe,25-34,25K-50K,205,2,3329.7,2,1,2,Hibernating
USR01661,France,Europe,25-34,50K-75K,28,6,8616.63,4,3,3,Champions
USR01662,France,Europe,25-34,50K-75K,192,8,9352.7,3,3,4,Champions
USR01663,Spain,Europe,35-44,50K-75K,455,7,5561.139999999999,1,3,2,At Risk
USR01664,India,Asia,35-44,25K-50K,393,1,676.35,2,1,1,Hibernating
USR01665,Canada,North America,25-34,25K-50K,96,4,3926.2300000000005,3,2,2,Potential Loyalists
USR01666,Canada,North America,45-54,25K-50K,234,7,5548.91,2,3,2,Loyal Customers
USR01667,Italy,Europe,25-34,50K-75K,29,9,11838.6,4,4,4,Champions
USR01668,United States,North America,35-44,25K-50K,15,7,6367.37,4,3,3,Champions
USR01669,Mexico,North America,25-34,25K-50K,523,4,6163.219999999999,1,2,3,Hibernating
USR01670,Mexico,North America,25-34,25K-50K,63,10,10803.23,4,4,4,Champions
USR01671,Canada,North America,35-44,50K-75K,224,5,6211.46,2,2,3,Hibernating
USR01672,United Kingdom,Europe,25-34,25K-50K,768,2,2641.4,1,1,1,Hibernating
USR01673,France,Europe,25-34,50K-75K,218,4,8487.8,2,2,3,Hibernating
USR01674,United Kingdom,Europe,45-54,50K-75K,293,6,7459.41,2,3,3,Loyal Customers
USR01675,Italy,Europe,45-54,50K-75K,27,9,10865.44,4,4,4,Champions
USR01676,France,Europe,35-44,25K-50K,309,9,13295.74,2,4,4,Loyal Customers
USR01677,Israel,Asia,25-34,25K-50K,116,5,6399.62,3,2,3,Potential Loyalists
USR01678,China,Asia,25-34,50K-75K,45,7,6310.85,4,3,3,Champions
USR01679,France,Europe,45-54,25K-50K,13,9,6789.75,4,4,3,Champions
USR01680,Brazil,South America,25-34,25K-50K,28,10,12986.97,4,4,4,Champions
USR01681,United Kingdom,Europe,18-24,25K-50K,102,9,14375.84,3,4,4,Champions
USR01682,Australia,Oceania,25-34,25K-50K,19,10,14566.45,4,4,4,Champions
USR01683,Germany,Europe,25-34,25K-50K,90,8,7977.13,3,3,3,Champions
USR01684,Spain,Europe,35-44,25K-50K,61,2,2422.42,4,1,1,Needs Attention
USR01685,Australia,Oceania,25-34,50K-75K,3,7,6927.66,4,3,3,Champions
USR01686,Canada,North America,25-34,50K-75K,4,7,7685.110000000001,4,3,3,Champions
USR01687,Israel,Asia,25-34,50K-75K,318,10,12482.13,2,4,4,Loyal Customers
USR01688,Mexico,North America,35-44,50K-75K,45,7,9911.68,4,3,4,Champions
USR01689,Germany,Europe,35-44,50K-75K,1267,1,505.92,1,1,1,Hibernating
USR01690,China,Asia,35-44,50K-75K,772,1,1735.1,1,1,1,Hibernating
USR01691,India,Asia,35-44,50K-75K,1059,1,1411.12,1,1,1,Hibernating
USR01692,France,Europe,35-44,25K-50K,143,3,4980.87,3,1,2,Needs Attention
USR01693,Brazil,South America,35-44,25K-50K,80,8,6761.43,4,3,3,Champions
USR01694,China,Asia,35-44,25K-50K,798,2,3671.95,1,1,2,Hibernating
USR01695,Germany,Europe,25-34,50K-75K,445,4,4685.18,1,2,2,Hibernating
USR01696,Germany,Europe,35-44,25K-50K,621,4,7466.52,1,2,3,Hibernating
USR01697,United States,North America,25-34,25K-50K,155,9,10516.34,3,4,4,Champions
USR01698,United States,North America,25-34,25K-50K,29,10,7333.39,4,4,3,Champions
USR01699,Germany,Europe,35-44,25K-50K,324,8,8048.72,2,3,3,Loyal Customers
USR01700,Spain,Europe,25-34,25K-50K,1,9,12191.86,4,4,4,Champions
USR01701,United Kingdom,Europe,45-54,75K+,354,6,10148.94,2,3,4,Loyal Customers
USR01702,Israel,Asia,35-44,25K-50K,216,8,8791.64,2,3,3,Loyal Customers
USR01703,Brazil,South America,35-44,50K-75K,488,3,2410.82,1,1,1,Hibernating
USR01704,Italy,Europe,25-34,25K-50K,422,1,408.0,1,1,1,Hibernating
USR01705,Canada,North America,25-34,25K-50K,604,3,3101.51,1,1,1,Hibernating
USR01706,Mexico,North America,18-24,50K-75K,241,3,1230.51,2,1,1,Hibernating
USR01707,Israel,Asia,35-44,50K-75K,291,6,6802.33,2,3,3,Loyal Customers
USR01708,Canada,North America,25-34,50K-75K,216,3,1588.08,2,1,1,Hibernating
USR01709,Mexico,North America,35-44,25K-50K,4,9,7746.4,4,4,3,Champions
USR01710,Australia,Oceania,25-34,50K-75K,89,9,13705.63,3,4,4,Champions
USR01711,Israel,Asia,35-44,25K-50K,244,8,10022.630000000001,2,3,4,Loyal Customers
USR01712,United States,North America,35-44,25K-50K,217,8,9252.119999999999,2,3,4,Loyal Customers
USR01713,China,Asia,25-34,50K-75K,518,5,5718.55,1,2,2,Hibernating
USR01714,India,Asia,25-34,50K-75K,59,5,5569.46,4,2,2,Potential Loyalists
USR01715,Australia,Oceania,18-24,25K-50K,14,4,3279.02,4,2,2,Potential Loyalists
USR01716,Mexico,North America,35-44,50K-75K,247,7,5670.75,2,3,2,Loyal Customers
USR01717,China,Asia,25-34,50K-75K,67,9,7574.34,4,4,3,Champions
USR01718,United Kingdom,Europe,35-44,50K-75K,1106,2,4286.74,1,1,2,Hibernating
USR01719,Israel,Asia,35-44,50K-75K,86,8,9216.800000000001,3,3,4,Champions
USR01720,France,Europe,45-54,50K-75K,195,9,10248.48,3,4,4,Champions
USR01721,Australia,Oceania,25-34,50K-75K,965,1,587.37,1,1,1,Hibernating
USR01722,United States,North America,35-44,25K-50K,25,8,8536.84,4,3,3,Champions
USR01723,Canada,North America,25-34,50K-75K,69,7,4897.360000000001,4,3,2,Loyal Customers
USR01724,Canada,North America,25-34,25K-50K,270,7,8647.62,2,3,3,Loyal Customers
USR01725,United States,North America,35-44,50K-75K,102,5,2994.35,3,2,1,Potential Loyalists
USR01726,United Kingdom,Europe,35-44,50K-75K,397,10,6924.49,2,4,3,Loyal Customers
USR01727,China,Asia,35-44,25K-50K,39,8,11215.82,4,3,4,Champions
USR01728,China,Asia,25-34,25K-50K,86,10,9173.04,3,4,4,Champions
USR01729,France,Europe,25-34,50K-75K,87,2,2456.6800000000003,3,1,1,Needs Attention
USR01730,Israel,Asia,18-24,50K-75K,174,9,11282.66,3,4,4,Champions
USR01731,France,Europe,25-34,50K-75K,805,7,8997.8,1,3,3,At Risk
USR01732,United States,North America,25-34,50K-75K,31,6,13341.27,4,3,4,Champions
USR01733,United States,North America,45-54,50K-75K,528,3,4033.8500000000004,1,1,2,Hibernating
USR01734,Israel,Asia,45-54,50K-75K,53,9,6643.280000000001,4,4,3,Champions
USR01735,United Kingdom,Europe,35-44,25K-50K,613,2,1689.21,1,1,1,Hibernating
USR01736,Germany,Europe,25-34,25K-50K,56,6,4244.7300000000005,4,3,2,Loyal Customers
USR01737,Germany,Europe,25-34,25K-50K,19,9,10303.66,4,4,4,Champions
USR01738,France,Europe,35-44,25K-50K,49,3,2720.19,4,1,1,Needs Attention
USR01739,France,Europe,35-44,25K-50K,134,9,7591.54,3,4,3,Champions
USR01740,Italy,Europe,35-44,50K-75K,537,2,3839.25,1,1,2,Hibernating
USR01741,Australia,Oceania,35-44,50K-75K,150,7,7658.429999999999,3,3,3,Champions
USR01742,Australia,Oceania,45-54,25K-50K,98,2,516.51,3,1,1,Needs Attention
USR01743,Australia,Oceania,25-34,50K-75K,621,2,5124.889999999999,1,1,2,Hibernating
USR01744,Canada,North America,35-44,25K-50K,23,9,6568.8,4,4,3,Champions
USR01745,Israel,Asia,35-44,25K-50K,176,6,6306.89,3,3,3,Champions
USR01746,Spain,Europe,35-44,50K-75K,168,8,9012.24,3,3,3,Champions
USR01747,Spain,Europe,25-34,25K-50K,19,9,11361.14,4,4,4,Champions
USR01748,Italy,Europe,35-44,50K-75K,456,3,5289.610000000001,1,1,2,Hibernating
USR01749,China,Asia,25-34,50K-75K,127,1,785.03,3,1,1,Needs Attention
USR01750,Israel,Asia,35-44,50K-75K,455,3,3003.92,1,1,1,Hibernating
USR01751,Australia,Oceania,35-44,50K-75K,170,4,4460.969999999999,3,2,2,Potential Loyalists
USR01752,Australia,Oceania,25-34,25K-50K,325,7,8252.48,2,3,3,Loyal Customers
USR01753,Mexico,North America,35-44,50K-75K,842,5,6229.08,1,2,3,Hibernating
USR01754,Canada,North America,35-44,50K-75K,118,7,7920.860000000001,3,3,3,Champions
USR01755,Spain,Europe,25-34,25K-50K,429,3,2922.89,1,1,1,Hibernating
USR01756,India,Asia,25-34,25K-50K,25,9,9154.64,4,4,4,Champions
USR01757,Germany,Europe,35-44,50K-75K,204,3,2213.8999999999996,2,1,1,Hibernating
USR01758,Spain,Europe,35-44,25K-50K,422,4,5046.57,1,2,2,Hibernating
USR01759,France,Europe,25-34,25K-50K,142,5,7190.219999999999,3,2,3,Potential Loyalists
USR01760,Australia,Oceania,35-44,25K-50K,551,5,3750.02,1,2,2,Hibernating
