ProductID,Name,Description,Price,StockQuantity,CategoryName,SubcategoryName,ModelName,ProductColor,ProductSize,SKU
738,Ultra Team Sports Equipment,"Ultra Team Sports Equipment - Color: Red, Size: L",189.99,54,Sports & Outdoors,Team Sports Equipment,Ultra_TeamSportsEquipment_L,Red,L,SKU-738-SP-TEA
739,Premium Travel Accessories,"Premium Travel Accessories - Color: Red, Size: S",50.79,154,Sports & Outdoors,Travel Accessories,Premium_TravelAccessories_S,Red,S,SKU-739-SP-TRA
740,Classic Camping Gear,"Classic Camping Gear - Color: Red, Size: L",97.79,94,Sports & Outdoors,Camping Gear,Classic_CampingGear_L,Red,L,SKU-740-SP-CAM
741,Ultra Team Sports Equipment,"Ultra Team Sports Equipment - Color: White, Size: L",120.79,101,Sports & Outdoors,Team Sports Equipment,Ultra_TeamSportsEquipment_L,White,L,SKU-741-SP-TEA
742,Deluxe Bicycles & Accessories,"Deluxe Bicycles & Accessories - Color: Gray, Size: M",52.49,185,Sports & Outdoors,Bicycles & Accessories,Deluxe_Bicycles&Accessories_M,Gray,M,SKU-742-SP-BIC
743,Compact Camping Gear,"Compact Camping Gear - Color: Gray, Size: L",130.49,167,Sports & Outdoors,Camping Gear,Compact_CampingGear_L,Gray,L,SKU-743-SP-CAM
744,Compact Winter Sports Gear,"Compact Winter Sports Gear - Color: Green, Size: L",48.79,15,Sports & Outdoors,Winter Sports Gear,Compact_WinterSportsGear_L,Green,L,SKU-744-SP-WIN
745,Deluxe Bicycles & Accessories,"Deluxe Bicycles & Accessories - Color: Green, Size: M",54.49,141,Sports & Outdoors,Bicycles & Accessories,Deluxe_Bicycles&Accessories_M,Green,M,SKU-745-SP-BIC
746,Pro Fitness Equipment,"Pro Fitness Equipment - Color: Blue, Size: M",144.49,39,Sports & Outdoors,Fitness Equipment,Pro_FitnessEquipment_M,Blue,M,SKU-746-SP-FIT
747,Pro Team Sports Equipment,"Pro Team Sports Equipment - Color: Blue, Size: S",46.79,61,Sports & Outdoors,Team Sports Equipment,Pro_TeamSportsEquipment_S,Blue,S,SKU-747-SP-TEA
748,Pro Hiking & Trekking Gear,"Pro Hiking & Trekking Gear - Color: Red, Size: L",27.49,155,Sports & Outdoors,Hiking & Trekking Gear,Pro_Hiking&TrekkingGear_L,Red,L,SKU-748-SP-HIK
749,Portable Outdoor Apparel,"Portable Outdoor Apparel - Color: Black, Size: M",176.49,113,Sports & Outdoors,Outdoor Apparel,Portable_OutdoorApparel_M,Black,M,SKU-749-SP-OUT
750,Portable Water Sports Equipment,"Portable Water Sports Equipment - Color: Green, Size: M",51.99,86,Sports & Outdoors,Water Sports Equipment,Portable_WaterSportsEquipment_M,Green,M,SKU-750-SP-WAT
751,Pro Winter Sports Gear,"Pro Winter Sports Gear - Color: White, Size: XL",43.0,122,Sports & Outdoors,Winter Sports Gear,Pro_WinterSportsGear_XL,White,XL,SKU-751-SP-WIN
752,Compact Winter Sports Gear,"Compact Winter Sports Gear - Color: Red, Size: M",79.99,135,Sports & Outdoors,Winter Sports Gear,Compact_WinterSportsGear_M,Red,M,SKU-752-SP-WIN
753,Premium Water Sports Equipment,"Premium Water Sports Equipment - Color: Black, Size: M",193.99,15,Sports & Outdoors,Water Sports Equipment,Premium_WaterSportsEquipment_M,Black,M,SKU-753-SP-WAT
754,Ultra Team Sports Equipment,"Ultra Team Sports Equipment - Color: White, Size: M",67.49,80,Sports & Outdoors,Team Sports Equipment,Ultra_TeamSportsEquipment_M,White,M,SKU-754-SP-TEA
755,Portable Fitness Equipment,"Portable Fitness Equipment - Color: Green, Size: M",59.49,55,Sports & Outdoors,Fitness Equipment,Portable_FitnessEquipment_M,Green,M,SKU-755-SP-FIT
756,Portable Bicycles & Accessories,"Portable Bicycles & Accessories - Color: Green, Size: L",24.79,27,Sports & Outdoors,Bicycles & Accessories,Portable_Bicycles&Accessories_L,Green,L,SKU-756-SP-BIC
757,Compact Team Sports Equipment,"Compact Team Sports Equipment - Color: Blue, Size: XL",175.79,157,Sports & Outdoors,Team Sports Equipment,Compact_TeamSportsEquipment_XL,Blue,XL,SKU-757-SP-TEA
758,Classic Fitness Equipment,"Classic Fitness Equipment - Color: White, Size: L",178.0,147,Sports & Outdoors,Fitness Equipment,Classic_FitnessEquipment_L,White,L,SKU-758-SP-FIT
759,Premium Outdoor Apparel,"Premium Outdoor Apparel - Color: Gray, Size: S",31.99,195,Sports & Outdoors,Outdoor Apparel,Premium_OutdoorApparel_S,Gray,S,SKU-759-SP-OUT
760,Portable Team Sports Equipment,"Portable Team Sports Equipment - Color: Blue, Size: S",23.99,54,Sports & Outdoors,Team Sports Equipment,Portable_TeamSportsEquipment_S,Blue,S,SKU-760-SP-TEA
761,Pro Water Sports Equipment,"Pro Water Sports Equipment - Color: Green, Size: L",80.0,26,Sports & Outdoors,Water Sports Equipment,Pro_WaterSportsEquipment_L,Green,L,SKU-761-SP-WAT
762,Classic Bicycles & Accessories,"Classic Bicycles & Accessories - Color: Red, Size: S",125.79,177,Sports & Outdoors,Bicycles & Accessories,Classic_Bicycles&Accessories_S,Red,S,SKU-762-SP-BIC
763,Classic Water Sports Equipment,"Classic Water Sports Equipment - Color: Red, Size: M",73.0,162,Sports & Outdoors,Water Sports Equipment,Classic_WaterSportsEquipment_M,Red,M,SKU-763-SP-WAT
764,Eco Team Sports Equipment,"Eco Team Sports Equipment - Color: Black, Size: XL",45.49,89,Sports & Outdoors,Team Sports Equipment,Eco_TeamSportsEquipment_XL,Black,XL,SKU-764-SP-TEA
765,Deluxe Outdoor Apparel,"Deluxe Outdoor Apparel - Color: Gray, Size: S",189.49,145,Sports & Outdoors,Outdoor Apparel,Deluxe_OutdoorApparel_S,Gray,S,SKU-765-SP-OUT
766,Premium Yoga & Pilates Accessories,"Premium Yoga & Pilates Accessories - Color: White, Size: M",23.99,28,Sports & Outdoors,Yoga & Pilates Accessories,Premium_Yoga&PilatesAccessories_M,White,M,SKU-766-SP-YOG
767,Advanced Bicycles & Accessories,"Advanced Bicycles & Accessories - Color: Blue, Size: L",124.0,65,Sports & Outdoors,Bicycles & Accessories,Advanced_Bicycles&Accessories_L,Blue,L,SKU-767-SP-BIC
768,Ultra Bicycles & Accessories,"Ultra Bicycles & Accessories - Color: Red, Size: S",180.99,58,Sports & Outdoors,Bicycles & Accessories,Ultra_Bicycles&Accessories_S,Red,S,SKU-768-SP-BIC
769,Eco Bicycles & Accessories,"Eco Bicycles & Accessories - Color: Red, Size: L",66.0,149,Sports & Outdoors,Bicycles & Accessories,Eco_Bicycles&Accessories_L,Red,L,SKU-769-SP-BIC
770,Classic Hiking & Trekking Gear,"Classic Hiking & Trekking Gear - Color: Red, Size: XL",160.49,39,Sports & Outdoors,Hiking & Trekking Gear,Classic_Hiking&TrekkingGear_XL,Red,XL,SKU-770-SP-HIK
771,Advanced Outdoor Apparel,"Advanced Outdoor Apparel - Color: Blue, Size: XL",19.49,131,Sports & Outdoors,Outdoor Apparel,Advanced_OutdoorApparel_XL,Blue,XL,SKU-771-SP-OUT
772,Deluxe Bicycles & Accessories,"Deluxe Bicycles & Accessories - Color: Green, Size: XL",111.79,23,Sports & Outdoors,Bicycles & Accessories,Deluxe_Bicycles&Accessories_XL,Green,XL,SKU-772-SP-BIC
773,Deluxe Bicycles & Accessories,"Deluxe Bicycles & Accessories - Color: Blue, Size: M",179.0,83,Sports & Outdoors,Bicycles & Accessories,Deluxe_Bicycles&Accessories_M,Blue,M,SKU-773-SP-BIC
774,Deluxe Travel Accessories,"Deluxe Travel Accessories - Color: Black, Size: M",63.0,185,Sports & Outdoors,Travel Accessories,Deluxe_TravelAccessories_M,Black,M,SKU-774-SP-TRA
775,Advanced Bicycles & Accessories,"Advanced Bicycles & Accessories - Color: Blue, Size: L",170.79,197,Sports & Outdoors,Bicycles & Accessories,Advanced_Bicycles&Accessories_L,Blue,L,SKU-775-SP-BIC
776,Premium Camping Gear,"Premium Camping Gear - Color: Red, Size: XL",34.79,159,Sports & Outdoors,Camping Gear,Premium_CampingGear_XL,Red,XL,SKU-776-SP-CAM
777,Portable Outdoor Apparel,"Portable Outdoor Apparel - Color: Green, Size: XL",172.79,165,Sports & Outdoors,Outdoor Apparel,Portable_OutdoorApparel_XL,Green,XL,SKU-777-SP-OUT
778,Premium Travel Accessories,"Premium Travel Accessories - Color: Gray, Size: XL",185.49,16,Sports & Outdoors,Travel Accessories,Premium_TravelAccessories_XL,Gray,XL,SKU-778-SP-TRA
779,Compact Water Sports Equipment,"Compact Water Sports Equipment - Color: White, Size: L",72.49,193,Sports & Outdoors,Water Sports Equipment,Compact_WaterSportsEquipment_L,White,L,SKU-779-SP-WAT
780,Compact Travel Accessories,"Compact Travel Accessories - Color: Green, Size: L",22.0,160,Sports & Outdoors,Travel Accessories,Compact_TravelAccessories_L,Green,L,SKU-780-SP-TRA
781,Premium Hiking & Trekking Gear,"Premium Hiking & Trekking Gear - Color: White, Size: M",153.79,11,Sports & Outdoors,Hiking & Trekking Gear,Premium_Hiking&TrekkingGear_M,White,M,SKU-781-SP-HIK
782,Pro Fitness Equipment,"Pro Fitness Equipment - Color: Green, Size: S",168.0,174,Sports & Outdoors,Fitness Equipment,Pro_FitnessEquipment_S,Green,S,SKU-782-SP-FIT
783,Premium Team Sports Equipment,"Premium Team Sports Equipment - Color: Red, Size: L",28.99,55,Sports & Outdoors,Team Sports Equipment,Premium_TeamSportsEquipment_L,Red,L,SKU-783-SP-TEA
784,Premium Hiking & Trekking Gear,"Premium Hiking & Trekking Gear - Color: White, Size: L",39.79,63,Sports & Outdoors,Hiking & Trekking Gear,Premium_Hiking&TrekkingGear_L,White,L,SKU-784-SP-HIK
785,Premium Outdoor Apparel,"Premium Outdoor Apparel - Color: Blue, Size: M",98.79,119,Sports & Outdoors,Outdoor Apparel,Premium_OutdoorApparel_M,Blue,M,SKU-785-SP-OUT
786,Portable Bicycles & Accessories,"Portable Bicycles & Accessories - Color: Red, Size: XL",93.99,34,Sports & Outdoors,Bicycles & Accessories,Portable_Bicycles&Accessories_XL,Red,XL,SKU-786-SP-BIC
787,Eco Bicycles & Accessories,"Eco Bicycles & Accessories - Color: Black, Size: L",66.0,47,Sports & Outdoors,Bicycles & Accessories,Eco_Bicycles&Accessories_L,Black,L,SKU-787-SP-BIC
788,Eco Water Sports Equipment,"Eco Water Sports Equipment - Color: Gray, Size: L",29.0,136,Sports & Outdoors,Water Sports Equipment,Eco_WaterSportsEquipment_L,Gray,L,SKU-788-SP-WAT
789,Portable Hiking & Trekking Gear,"Portable Hiking & Trekking Gear - Color: Red, Size: M",99.49,137,Sports & Outdoors,Hiking & Trekking Gear,Portable_Hiking&TrekkingGear_M,Red,M,SKU-789-SP-HIK
790,Classic Bicycles & Accessories,"Classic Bicycles & Accessories - Color: Green, Size: M",166.79,34,Sports & Outdoors,Bicycles & Accessories,Classic_Bicycles&Accessories_M,Green,M,SKU-790-SP-BIC
791,Compact Water Sports Equipment,"Compact Water Sports Equipment - Color: Gray, Size: L",153.49,17,Sports & Outdoors,Water Sports Equipment,Compact_WaterSportsEquipment_L,Gray,L,SKU-791-SP-WAT
792,Portable Water Sports Equipment,"Portable Water Sports Equipment - Color: Gray, Size: M",13.49,133,Sports & Outdoors,Water Sports Equipment,Portable_WaterSportsEquipment_M,Gray,M,SKU-792-SP-WAT
793,Advanced Water Sports Equipment,"Advanced Water Sports Equipment - Color: White, Size: XL",73.99,137,Sports & Outdoors,Water Sports Equipment,Advanced_WaterSportsEquipment_XL,White,XL,SKU-793-SP-WAT
794,Portable Hiking & Trekking Gear,"Portable Hiking & Trekking Gear - Color: Black, Size: XL",32.99,106,Sports & Outdoors,Hiking & Trekking Gear,Portable_Hiking&TrekkingGear_XL,Black,XL,SKU-794-SP-HIK
795,Portable Team Sports Equipment,"Portable Team Sports Equipment - Color: White, Size: M",44.0,139,Sports & Outdoors,Team Sports Equipment,Portable_TeamSportsEquipment_M,White,M,SKU-795-SP-TEA
796,Classic Camping Gear,"Classic Camping Gear - Color: Green, Size: L",181.0,23,Sports & Outdoors,Camping Gear,Classic_CampingGear_L,Green,L,SKU-796-SP-CAM
797,Compact Winter Sports Gear,"Compact Winter Sports Gear - Color: Red, Size: L",143.99,137,Sports & Outdoors,Winter Sports Gear,Compact_WinterSportsGear_L,Red,L,SKU-797-SP-WIN
798,Eco Water Sports Equipment,"Eco Water Sports Equipment - Color: White, Size: L",30.79,179,Sports & Outdoors,Water Sports Equipment,Eco_WaterSportsEquipment_L,White,L,SKU-798-SP-WAT
799,Portable Bicycles & Accessories,"Portable Bicycles & Accessories - Color: Green, Size: S",156.79,101,Sports & Outdoors,Bicycles & Accessories,Portable_Bicycles&Accessories_S,Green,S,SKU-799-SP-BIC
800,Pro Camping Gear,"Pro Camping Gear - Color: White, Size: M",52.79,145,Sports & Outdoors,Camping Gear,Pro_CampingGear_M,White,M,SKU-800-SP-CAM
